"siren","siret","code_greffe","nom_greffe","numero_gestion","id_etablissement","status","origin","file_timestamp","date_greffe","libelle_evt","type","siege_pm","rcs_registre","adresse_ligne1","adresse_ligne2","adresse_ligne3","adress_new","adresse_new_clean_reg","possibilite","insee","digit_inpi","list_digit_inpi","len_digit_address_inpi","code_postal","ville","ncc","code_commune","pays","domiciliataire_nom","domiciliataire_siren","count_initial_inpi","domiciliataire_greffe","domiciliataire_complement","siege_domicile_representant","nom_commercial","enseigne","activite_ambulante","activite_saisonniere","activite_non_sedentaire","date_debut_activite","activite","origine_fonds","origine_fonds_info","type_exploitation","csv_source","index","origin_test","count_initial_insee","count_siren_siret","test_address_libelle","test_address_complement","test_join_address","test_date","test_1","test_siege","test_voie","test_numero","count_duplicates_final","count_duplicates_","test"
"811664168","81166416800010","4401","Nantes","2015A00474","1","","Initial","2015-06-03 00:00:00.000","2015-06-03 00:00:00.000","Etablissement ouvert","PRI","","","9 rue Louis Girard","","","9 RUE LOUIS GIRARD  ","LOUIS$|GIRARD$"," RUE","RUE","9","","1","44360","Le Temple de Bretagne","TEMPLE DE BRETAGNE","44203","France","","","1","","","","","Instant pour Soi","non","non","","2015-05-26","Salon de coiffure, vente de produits","Création","","Exploitation directe","4401_S1_20170504_8_ets.csv","8027255","test_1_no_duplication","1","1.0","True","False","False","True","","False","True","True","1","1",""
"811664176","81166417600013","9201","Nanterre","2015B04083","1","","Initial","2017-04-05 00:00:00.000","2017-04-05 00:00:00.000","Etablissement ouvert","SIE","","","26-28 Rue D'Aguesseau","","","26 28 RUE D AGUESSEAU  ","AGUESSEAU$"," RUE","RUE","26","['26', '28']","2","92100","Boulogne-Billancourt","BOULOGNE BILLANCOURT","92012","FRANCE","","","2","","","","","","","","","","","","","","9201_S1_20170504_8_ets.csv","8027256","test_1_no_duplication","1","2.0","True","False","False","True","","True","True","True","1","1",""
"811664176","81166417600013","9201","Nanterre","2015B04083","2","","Initial","2017-04-05 00:00:00.000","2017-04-05 00:00:00.000","Etablissement ouvert","PRI","","","26-28 Rue D'Aguesseau","","","26 28 RUE D AGUESSEAU  ","AGUESSEAU$"," RUE","RUE","26","['26', '28']","2","92100","Boulogne-Billancourt","BOULOGNE BILLANCOURT","92012","FRANCE","","","2","","","","PROSPECTIVE STRATEGY CONSULTING","","non","non","","2015-04-01","Le conseil en prospective stratégique au service de l'entreprise en France et à l'étranger.","Création","","Exploitation directe","9201_S1_20170504_8_ets.csv","8027257","test_1_no_duplication","1","2.0","True","False","False","True","","False","True","True","1","1",""
"811664200","81166420000011","7802","Pontoise","2015A00536","2","","Initial","2015-06-02 00:00:00.000","2015-06-02 00:00:00.000","Etablissement ouvert","PRI","","","50 Rue EDOUARD VAILLANT","","","50 RUE EDOUARD VAILLANT  ","EDOUARD$|VAILLANT$"," RUE","RUE","50","","1","95190","Goussainville","GOUSSAINVILLE","95280","FRANCE","","","1","","","","BARAKA","","non","non","","2015-05-28","ACHAT ET VENTE D ARTICLES DE PRET A PORTER ACCESSOIRES DE MODE ET TOUS ARTICLES NON REGLEMENTES SUR LES MARCHES SUR INTERNET ET PAR TOUS MOYENS","Création","","Exploitation directe","7802_S1_20170504_8_ets.csv","8027258","test_1_no_duplication","1","1.0","True","False","False","True","","False","True","True","1","1",""
"811664218","81166421800013","5002","Coutances","2015B00228","1","","Initial","2017-02-21 00:00:00.000","2017-02-21 00:00:00.000","Etablissement ouvert","SEP","","","","rue Jarland",""," RUE JARLAND ","JARLAND$"," RUE","RUE","","","0","50000","Saint-Lô","SAINT LO","50502","FRANCE","","","1","","","","","VET AFFAIRES","non","non","","2015-04-01","Vente au détail d'articles d'habillement, de sport, maroquinerie articles complémentaires pour femme homme enfant bébé et articles de Paris.","Prise en location-gérance"," - récédent exploitan - G","Location-gérance","5002_S1_20170504_8_ets.csv","8027259","test_1_no_duplication","2","","True","False","False","True","","True","True","False","1","1",""
"811664234","81166423400010","9201","Nanterre","2015D00944","1","","Initial","2015-06-01 00:00:00.000","2015-06-01 00:00:00.000","Etablissement ouvert","SIE","","","25 BIS Boulevard D'Auteuil","","","25 BIS BOULEVARD D AUTEUIL  ","AUTEUIL$"," BOULEVARD","BD","25","","1","92100","Boulogne-Billancourt","BOULOGNE BILLANCOURT","92012","FRANCE","","","2","","","","","","","","","","","","","","9201_S1_20170504_8_ets.csv","8027260","test_1_no_duplication","1","2.0","True","False","False","True","","True","True","True","1","1",""
"811664234","81166423400010","9201","Nanterre","2015D00944","2","","Initial","2015-06-01 00:00:00.000","2015-06-01 00:00:00.000","Etablissement ouvert","PRI","","","25 BIS Boulevard D'Auteuil","","","25 BIS BOULEVARD D AUTEUIL  ","AUTEUIL$"," BOULEVARD","BD","25","","1","92100","Boulogne-Billancourt","BOULOGNE BILLANCOURT","92012","FRANCE","","","2","","","","","","non","non","","2015-04-10","L'acquisition, la propriété, l'administration et l'exploitation  par bail ou location, de biens immobiliers et de parts de sociétés civiles immobilières qui seront apportés à la société au cours de la vie sociale ou acquis par elle.","Création","","","9201_S1_20170504_8_ets.csv","8027261","test_1_no_duplication","1","2.0","True","False","False","True","","False","True","True","1","1",""
"811664242","81166424200021","9301","Bobigny","2017A01294","2","","NEW","2017-06-22 07:17:26.000","2017-06-20 00:00:00.000","Etablissement ouvert","PRI","","","2 Allée du Fort","","","2 ALLEE DU FORT  ","ALLEE$|FORT$"," ALLEE","ALL","2","","1","93160","Noisy-le-Grand","NOISY LE GRAND","93051","FRANCE","","","4","","","","LOUIS ASIAN","","non","non","","2017-06-19","Achat et vente de fruits et légumes et de tous autres produits non réglementés dans les centres commerciaux","Création","","Exploitation directe","9301_63_20170622_071726_8_ets.csv","8027262","test_1_no_duplication","2","4.0","True","False","False","","False","False","False","True","1","1",""
"811664242","81166424200021","9301","Bobigny","2017A01294","2","","NEW","2017-06-23 07:08:13.000","2017-06-21 00:00:00.000","Etablissement ouvert","PRI","","","2 Allée du Fort","","","2 ALLEE DU FORT  ","ALLEE$|FORT$"," ALLEE","ALL","2","","1","93160","Noisy-le-Grand","NOISY LE GRAND","93051","FRANCE","","","4","","","","LOUIS ASIAN","","non","non","","2017-06-19","Achat et vente de fruits et légumes et de tous autres produits non réglementés dans les centres commerciaux","Création","","Exploitation directe","9301_64_20170623_070813_8_ets.csv","8027263","test_1_no_duplication","2","4.0","True","False","False","","False","False","False","True","1","1",""
"811664242","81166424200021","9301","Bobigny","2017A01294","2","","NEW","2017-06-28 10:34:49.000","2017-06-21 00:00:00.000","Etablissement ouvert","PRI","","","2 Allée du Fort","","","2 ALLEE DU FORT  ","ALLEE$|FORT$"," ALLEE","ALL","2","","1","93160","Noisy-le-Grand","NOISY LE GRAND","93051","FRANCE","","","4","","","","LOUIS ASIAN","","non","non","","2017-06-19","Achat et vente de fruits et légumes et de tous autres produits non réglementés dans les centres commerciaux","Création","","Exploitation directe","9301_70_20170628_103449_8_ets.csv","8027264","test_1_no_duplication","2","4.0","True","False","False","","False","False","False","True","1","1",""
"811664242","81166424200021","9301","Bobigny","2017A01294","2","","NEW","2017-07-08 07:51:12.000","2017-06-21 00:00:00.000","Etablissement ouvert","PRI","","","2 Allée du Fort","","","2 ALLEE DU FORT  ","ALLEE$|FORT$"," ALLEE","ALL","2","","1","93160","Noisy-le-Grand","NOISY LE GRAND","93051","FRANCE","","","4","","","","LOUIS ASIAN","","non","non","","2017-06-19","Achat et vente de fruits et légumes et de tous autres produits non réglementés dans les centres commerciaux","Création","","Exploitation directe","9301_86_20170708_075112_8_ets.csv","8027265","test_1_no_duplication","2","4.0","True","False","False","","False","False","False","True","1","1",""
"811664259","81166425900041","7501","Paris","2018B20376","2","","NEW","2018-08-13 20:48:50.000","2018-08-13 00:00:00.000","Etablissement ouvert","SEC","France","Paris","33 rue Lafayette","","","33 RUE LAFAYETTE  ","LAFAYETTE$"," RUE","RUE","33","","1","75009","Paris","PARIS","75109","France","","","3","","","","AUSTRAL SOURCING","","Non","Non","","01/08/2017","Administratif et finance.","Création","","Exploitation directe","7501_282_20180813_204850_8_ets.csv","8027266","test_1_no_duplication","4","2.0","False","False","False","True","","False","True","True","1","1",""
"811664259","81166425900041","7501","Paris","2018B20376","2","","NEW","2018-08-14 20:55:17.000","2018-08-13 00:00:00.000","Etablissement ouvert","SEC","France","Paris","33 rue Lafayette","","","33 RUE LAFAYETTE  ","LAFAYETTE$"," RUE","RUE","33","","1","75009","Paris","PARIS","75109","France","","","3","","","","AUSTRAL SOURCING","","Non","Non","","01/08/2017","Administratif et finance.","Création","","Exploitation directe","7501_283_20180814_205517_8_ets.csv","8027267","test_1_no_duplication","4","2.0","False","False","False","True","","False","True","True","1","1",""
"811664283","81166428300025","3405","Montpellier","2015B01653","1","","Initial","2016-11-30 00:00:00.000","2016-11-30 00:00:00.000","Etablissement ouvert","SEP","","","","169 rue de l'Agathois",""," 169 RUE DE L AGATHOIS ","AGATHOIS$"," RUE","RUE","169","","1","34080","Montpellier","MONTPELLIER","34172","FRANCE","","","1","","","","","","non","non","","2015-05-27","travaux d'étanchéification et d'isolation. Résine. Divers travaux de maçonnerie générale.","Création","","Exploitation directe","3405_S1_20170504_8_ets.csv","8027268","test_1_no_duplication","2","1.0","True","False","False","True","","True","True","True","1","1",""
"811664309","81166430900010","9301","Bobigny","2015B04274","1","","Initial","2015-06-02 00:00:00.000","2015-06-02 00:00:00.000","Etablissement ouvert","SIE","","","87 Avenue PAUL VAILLANT COUTURIER","","","87 AVENUE PAUL VAILLANT COUTURIER  ","PAUL$|VAILLANT$|COUTURIER$"," AVENUE","AV","87","","1","93150","Le Blanc-Mesnil","BLANC MESNIL","93007","FRANCE","","","2","","","","","","","","","","","","","","9301_S1_20170504_8_ets.csv","8027269","test_1_no_duplication","1","2.0","True","False","False","True","","True","True","True","1","1",""
"811664309","81166430900010","9301","Bobigny","2015B04274","2","","Initial","2015-06-02 00:00:00.000","2015-06-02 00:00:00.000","Etablissement ouvert","PRI","","","87 Avenue PAUL VAILLANT COUTURIER","","","87 AVENUE PAUL VAILLANT COUTURIER  ","PAUL$|VAILLANT$|COUTURIER$"," AVENUE","AV","87","","1","93150","Le Blanc-Mesnil","BLANC MESNIL","93007","FRANCE","","","2","","","","","","non","non","","2015-06-01","Entreprise générale de batiment.","Création","","Exploitation directe","9301_S1_20170504_8_ets.csv","8027270","test_1_no_duplication","1","2.0","True","False","False","True","","False","True","True","1","1",""
"811664317","81166431700021","6001","Beauvais","2015B00279","2","","Initial","2015-09-15 00:00:00.000","2015-09-15 00:00:00.000","Etablissement ouvert","SEP","","","54 rue du Tilloy","","","54 RUE DU TILLOY  ","TILLOY$"," RUE","RUE","54","","1","60000","Beauvais","BEAUVAIS","60057","France","","","1","","","","DEVIS QUALITE TRAVAUX","D.Q.T.","non","non","","2015-04-22","Courtage en travaux.","Transfert"," -  - ","Exploitation directe","6001_S1_20170504_8_ets.csv","8027271","test_1_no_duplication","2","1.0","True","False","False","True","","True","True","True","1","1",""
"811664366","81166436600010","3402","Béziers","2015B00561","1","","Initial","2016-11-23 00:00:00.000","2016-11-23 00:00:00.000","Etablissement ouvert","SEP","","","","60 avenue de la Tanne",""," 60 AVENUE DE LA TANNE ","TANNE$"," AVENUE","AV","60","","1","34500","Béziers","BEZIERS","34032","FRANCE","","","1","","","","GONTIER","","non","non","","2015-05-18","Terrassement travaux publics maçonnerie paysagère petite démolition VRD, voirie","Création","","Exploitation directe","3402_S1_20170504_8_ets.csv","8027272","test_1_no_duplication","1","1.0","True","False","False","True","","True","True","True","1","1",""
"811664390","81166439000028","7801","Evry","2015B03307","1","","Initial","2015-11-18 00:00:00.000","2015-11-18 00:00:00.000","Etablissement ouvert","SIE","","","13 Avenue du Cap Horn","","","13 AVENUE DU CAP HORN  ","CAP$|HORN$"," AVENUE","AV","13","","1","91940","Les Ulis","ULIS","91692","FRANCE","","","8","","","","","","","","","","","","","","7801_S1_20170504_8_ets.csv","8027273","test_1_no_duplication","3","2.0","True","False","False","True","","False","True","True","1","1",""
"811664390","81166439000028","7801","Evry","2015B03307","2","","Initial","2015-11-18 00:00:00.000","2015-11-18 00:00:00.000","Etablissement ouvert","PRI","","","13 Avenue du Cap Horn","","","13 AVENUE DU CAP HORN  ","CAP$|HORN$"," AVENUE","AV","13","","1","91940","Les Ulis","ULIS","91692","FRANCE","","","8","","","","","","non","non","","2015-05-31","Distribution de produits d'aménagement de la maison","Création","","Exploitation directe","7801_S1_20170504_8_ets.csv","8027274","test_1_no_duplication","3","2.0","True","False","False","True","","False","True","True","1","1",""
"811664390","81166439000036","3003","Nîmes","2019B00658","1","","NEW","2019-03-19 09:03:50.000","2019-03-18 00:00:00.000","Etablissement ouvert","SIE","","","","19 Chemin des Arbousiers",""," 19 CHEMIN DES ARBOUSIERS ","ARBOUSIERS$"," CHEMIN","CHE","19","","1","30400","Villeneuve-lès-Avignon","VILLENEUVE LES AVIGNON","30351","France","","","8","","","","","","","","","","","","","","3003_481_20190319_090350_8_ets.csv","8027275","test_1_no_duplication","3","6.0","True","False","False","True","","True","True","True","1","1",""
"811664390","81166439000036","3003","Nîmes","2019B00658","1","","NEW","2019-04-26 09:46:53.000","2019-03-18 00:00:00.000","Etablissement ouvert","SIE","","","","19 Chemin des Arbousiers",""," 19 CHEMIN DES ARBOUSIERS ","ARBOUSIERS$"," CHEMIN","CHE","19","","1","30400","Villeneuve-lès-Avignon","VILLENEUVE LES AVIGNON","30351","France","","","8","","","","","","","","","","","","","","3003_509_20190426_094653_8_ets.csv","8027276","test_1_no_duplication","3","6.0","True","False","False","True","","True","True","True","1","1",""
"811664390","81166439000036","3003","Nîmes","2019B00658","1","","NEW","2019-08-02 09:50:30.000","2019-03-18 00:00:00.000","Etablissement ouvert","SIE","","","","19 Chemin des Arbousiers",""," 19 CHEMIN DES ARBOUSIERS ","ARBOUSIERS$"," CHEMIN","CHE","19","","1","30400","Villeneuve-lès-Avignon","VILLENEUVE LES AVIGNON","30351","France","","","8","","","","","","","","","","","","","","3003_579_20190802_095030_8_ets.csv","8027277","test_1_no_duplication","3","6.0","True","False","False","True","","True","True","True","1","1",""
"811664390","81166439000036","3003","Nîmes","2019B00658","2","","NEW","2019-03-19 09:03:50.000","2019-03-18 00:00:00.000","Etablissement ouvert","PRI","","","","19 Chemin des Arbousiers",""," 19 CHEMIN DES ARBOUSIERS ","ARBOUSIERS$"," CHEMIN","CHE","19","","1","30400","Villeneuve-lès-Avignon","VILLENEUVE LES AVIGNON","30351","France","","","8","","","","","","non","non","","2018-12-15","Distribution de produits d'aménagement ou de maison","Création","","Exploitation directe","3003_481_20190319_090350_8_ets.csv","8027278","test_1_no_duplication","3","6.0","True","False","False","True","","False","True","True","1","1",""
"811664390","81166439000036","3003","Nîmes","2019B00658","2","","NEW","2019-04-26 09:46:53.000","2019-03-18 00:00:00.000","Etablissement ouvert","PRI","","","","19 Chemin des Arbousiers",""," 19 CHEMIN DES ARBOUSIERS ","ARBOUSIERS$"," CHEMIN","CHE","19","","1","30400","Villeneuve-lès-Avignon","VILLENEUVE LES AVIGNON","30351","France","","","8","","","","","","non","non","","2018-12-15","Distribution de produits d'aménagement ou de maison","Création","","Exploitation directe","3003_509_20190426_094653_8_ets.csv","8027279","test_1_no_duplication","3","6.0","True","False","False","True","","False","True","True","1","1",""
"811664390","81166439000036","3003","Nîmes","2019B00658","2","","NEW","2019-08-02 09:50:30.000","2019-03-18 00:00:00.000","Etablissement ouvert","PRI","","","","19 Chemin des Arbousiers",""," 19 CHEMIN DES ARBOUSIERS ","ARBOUSIERS$"," CHEMIN","CHE","19","","1","30400","Villeneuve-lès-Avignon","VILLENEUVE LES AVIGNON","30351","France","","","8","","","","","","non","non","","2018-12-15","Distribution de produits d'aménagement ou de maison","Création","","Exploitation directe","3003_579_20190802_095030_8_ets.csv","8027280","test_1_no_duplication","3","6.0","True","False","False","True","","False","True","True","1","1",""
"811664440","81166444000013","401","Manosque","2015B00230","1","","Initial","2015-06-02 00:00:00.000","2015-06-02 00:00:00.000","Etablissement ouvert","SEP","","","","route de Gréoux",""," ROUTE DE GREOUX ","GREOUX$"," ROUTE","RTE","","","0","04210","Valensole","VALENSOLE","04230","FRANCE","","","1","","","","Les sens de Provence","","non","non","","2015-06-01","Commerce de détail, musée de la lavande, vente de glaces et boissons non alcoolisées, commerce ambulant, vente par correspondance","Création","","Exploitation directe","0401_S1_20170504_8_ets.csv","8027281","test_1_no_duplication","1","","True","False","False","True","","True","True","False","1","1",""
"811664457","81166445700017","3302","Bordeaux","2015B02148","1","","Initial","2016-09-19 00:00:00.000","2016-09-19 00:00:00.000","Etablissement ouvert","SIE","","","8 Chemin Colinneau","","","8 CHEMIN COLINNEAU  ","COLINNEAU$"," CHEMIN","CHE","8","","1","33670","La Sauve","SAUVE","33505","FRANCE","","","3","","","","","","","","","","","","","","3302_S1_20170504_8_ets.csv","8027282","test_1_no_duplication","2","2.0","True","False","False","True","","False","True","True","1","1",""
"811664457","81166445700017","3302","Bordeaux","2015B02148","2","","Initial","2016-09-19 00:00:00.000","2016-09-19 00:00:00.000","Etablissement ouvert","PRI","","","8 Chemin Colinneau","","","8 CHEMIN COLINNEAU  ","COLINNEAU$"," CHEMIN","CHE","8","","1","33670","La Sauve","SAUVE","33505","FRANCE","","","3","","","","","","non","non","","2015-05-27","Les conseils pour les affaires et autres conseils de gestion, le consulting et l'accompagnement de projets, le conseil en import-export et l'import-export de tous produits","Création","","Exploitation directe","3302_S1_20170504_8_ets.csv","8027283","test_1_no_duplication","2","2.0","True","False","False","True","","False","True","True","1","1",""
"811664457","81166445700025","3302","Bordeaux","2015B02148","2","","EVT","2019-09-23 00:00:00.000","2019-09-24 09:16:18.000","Modifications relatives à un établissement","SEP","","","8 Chemin Colinneau","36 Rue Louis Beydts","","8 CHEMIN COLINNEAU 36 RUE LOUIS BEYDTS ","COLINNEAU$|LOUIS$|BEYDTS$"," CHEMIN","CHE","8","['8', '36']","2","33310","Lormont","LORMONT","33249","FRANCE","","","3","","","","","","non","non","","2015-05-27","Import-export de tous produits. Conseil en import-export.Conseils pour les affaires et autres conseils de gestion, le consulting et l'accompagnement de projets.","Création","","Exploitation directe","3302_1405_20190924_091618_9_ets_nouveau_modifie_EVT.csv","8027284","test_1_no_duplication","2","1.0","True","False","False","True","","True","False","False","1","1",""
"811664531","81166453100027","3102","Toulouse","2018D00303","1","","NEW","2018-02-20 06:11:46.000","2018-02-19 00:00:00.000","Etablissement ouvert","SIE","","","","2 Rue Eric Tabarly",""," 2 RUE ERIC TABARLY ","ERIC$|TABARLY$"," RUE","RUE","2","","1","31600","Muret","MURET","31395","France","","","10","","","","","","","","","","","","","","3102_202_20180220_061146_8_ets.csv","8027285","test_1_no_duplication","2","10.0","True","False","False","True","","True","True","True","1","1",""
"811664531","81166453100027","3102","Toulouse","2018D00303","1","","NEW","2018-02-22 05:46:30.000","2018-02-19 00:00:00.000","Etablissement ouvert","SIE","","","","2 Rue Eric Tabarly",""," 2 RUE ERIC TABARLY ","ERIC$|TABARLY$"," RUE","RUE","2","","1","31600","Muret","MURET","31395","France","","","10","","","","","","","","","","","","","","3102_204_20180222_054630_8_ets.csv","8027286","test_1_no_duplication","2","10.0","True","False","False","True","","True","True","True","1","1",""
"811664531","81166453100027","3102","Toulouse","2018D00303","1","","NEW","2018-10-24 09:02:35.000","2018-02-19 00:00:00.000","Etablissement ouvert","SIE","","","","2 Rue Eric Tabarly",""," 2 RUE ERIC TABARLY ","ERIC$|TABARLY$"," RUE","RUE","2","","1","31600","Muret","MURET","31395","France","","","10","","","","","","","","","","","","","","3102_376_20181024_090235_8_ets.csv","8027287","test_1_no_duplication","2","10.0","True","False","False","True","","True","True","True","1","1",""
"811664531","81166453100027","3102","Toulouse","2018D00303","1","","NEW","2019-05-10 08:56:15.000","2018-02-19 00:00:00.000","Etablissement ouvert","SIE","","","","2 Rue Eric Tabarly",""," 2 RUE ERIC TABARLY ","ERIC$|TABARLY$"," RUE","RUE","2","","1","31600","Muret","MURET","31395","France","","","10","","","","","","","","","","","","","","3102_517_20190510_085615_8_ets.csv","8027288","test_1_no_duplication","2","10.0","True","False","False","True","","True","True","True","1","1",""
"811664531","81166453100027","3102","Toulouse","2018D00303","1","","NEW","2019-05-24 09:06:34.000","2018-02-19 00:00:00.000","Etablissement ouvert","SIE","","","","2 Rue Eric Tabarly",""," 2 RUE ERIC TABARLY ","ERIC$|TABARLY$"," RUE","RUE","2","","1","31600","Muret","MURET","31395","France","","","10","","","","","","","","","","","","","","3102_528_20190524_090634_8_ets.csv","8027289","test_1_no_duplication","2","10.0","True","False","False","True","","True","True","True","1","1",""
"811664531","81166453100027","3102","Toulouse","2018D00303","2","","NEW","2018-02-20 06:11:46.000","2018-02-19 00:00:00.000","Etablissement ouvert","PRI","","","","2 Rue Eric Tabarly",""," 2 RUE ERIC TABARLY ","ERIC$|TABARLY$"," RUE","RUE","2","","1","31600","Muret","MURET","31395","France","","","10","","","","L'ASTRAGALE SELAS","","non","non","","2017-08-25","Kinésithérapie.","Création","","Exploitation directe","3102_202_20180220_061146_8_ets.csv","8027290","test_1_no_duplication","2","10.0","True","False","False","True","","False","True","True","1","1",""
"811664531","81166453100027","3102","Toulouse","2018D00303","2","","NEW","2018-02-22 05:46:30.000","2018-02-19 00:00:00.000","Etablissement ouvert","PRI","","","","2 Rue Eric Tabarly",""," 2 RUE ERIC TABARLY ","ERIC$|TABARLY$"," RUE","RUE","2","","1","31600","Muret","MURET","31395","France","","","10","","","","L'ASTRAGALE SELAS","","non","non","","2017-08-25","Kinésithérapie.","Création","","Exploitation directe","3102_204_20180222_054630_8_ets.csv","8027291","test_1_no_duplication","2","10.0","True","False","False","True","","False","True","True","1","1",""
"811664531","81166453100027","3102","Toulouse","2018D00303","2","","NEW","2018-10-24 09:02:35.000","2018-02-19 00:00:00.000","Etablissement ouvert","PRI","","","","2 Rue Eric Tabarly",""," 2 RUE ERIC TABARLY ","ERIC$|TABARLY$"," RUE","RUE","2","","1","31600","Muret","MURET","31395","France","","","10","","","","L'ASTRAGALE SELAS","","non","non","","2017-08-25","Kinésithérapie.","Création","","Exploitation directe","3102_376_20181024_090235_8_ets.csv","8027292","test_1_no_duplication","2","10.0","True","False","False","True","","False","True","True","1","1",""
"811664531","81166453100027","3102","Toulouse","2018D00303","2","","NEW","2019-05-10 08:56:15.000","2018-02-19 00:00:00.000","Etablissement ouvert","PRI","","","","2 Rue Eric Tabarly",""," 2 RUE ERIC TABARLY ","ERIC$|TABARLY$"," RUE","RUE","2","","1","31600","Muret","MURET","31395","France","","","10","","","","L'ASTRAGALE SELAS","","non","non","","2017-08-25","Kinésithérapie.","Création","","Exploitation directe","3102_517_20190510_085615_8_ets.csv","8027293","test_1_no_duplication","2","10.0","True","False","False","True","","False","True","True","1","1",""
"811664531","81166453100027","3102","Toulouse","2018D00303","2","","NEW","2019-05-24 09:06:34.000","2018-02-19 00:00:00.000","Etablissement ouvert","PRI","","","","2 Rue Eric Tabarly",""," 2 RUE ERIC TABARLY ","ERIC$|TABARLY$"," RUE","RUE","2","","1","31600","Muret","MURET","31395","France","","","10","","","","L'ASTRAGALE SELAS","","non","non","","2017-08-25","Kinésithérapie.","Création","","Exploitation directe","3102_528_20190524_090634_8_ets.csv","8027294","test_1_no_duplication","2","10.0","True","False","False","True","","False","True","True","1","1",""
"811664564","81166456400010","6601","Perpignan","2015B00702","1","","Initial","2016-09-20 00:00:00.000","2016-09-20 00:00:00.000","Etablissement ouvert","SIE","","","","Route de Sorède","Mas Al Raparou Chemin des Vignes"," ROUTE DE SOREDE MAS AL RAPAROU CHEMIN DES VIGNES","SOREDE$|MAS$|AL$|RAPAROU$|VIGNES$"," ROUTE","RTE","","","0","66700","Argelès-sur-Mer","ARGELES SUR MER","66008","France","","","2","","","","","","","","","","","","","","6601_S1_20170504_8_ets.csv","8027295","test_1_no_duplication","1","","True","True","True","True","","True","True","False","1","1",""
"811664564","81166456400010","6601","Perpignan","2015B00702","2","","Initial","2016-09-20 00:00:00.000","2016-09-20 00:00:00.000","Etablissement ouvert","PRI","","","","Route de Sorède","Mas Al Raparou-Chemin des Vignes"," ROUTE DE SOREDE MAS AL RAPAROU CHEMIN DES VIGNES","SOREDE$|MAS$|AL$|RAPAROU$|VIGNES$"," ROUTE","RTE","","","0","66700","Argelès-sur-Mer","ARGELES SUR MER","66008","France","","","2","","","","","","non","non","","2015-05-22","Prestations de services auprès des entreprises, le relai des lignes téléphoniques, la gestion des appels entrants","Création","","Exploitation directe","6601_S1_20170504_8_ets.csv","8027296","test_1_no_duplication","1","","True","True","True","True","","False","True","False","1","1",""
"811664572","81166457200013","7501","Paris","2015B11223","1","","Initial","2015-05-29 00:00:00.000","2015-05-29 00:00:00.000","Etablissement ouvert","SIE","","","23 rue d'Édimbourg","","","23 RUE D EDIMBOURG  ","EDIMBOURG$"," RUE","RUE","23","","1","75008","Paris","PARIS","75108","France","","","2","","","","","","non","non","","2015-05-21","Importation de matériel d'éclairage et revente de produits à destination de professionnels et des particuliers, activité de recherches et développement; installation et maintenance sur le matériel par recours à la sous traitance et toutes activités connexes ou similaires se rapportant directement ou indirectement à l'objet social","Création","","Exploitation directe","7501_S1_20170504_8_ets.csv","8027297","test_1_no_duplication","1","2.0","True","False","False","True","","True","True","True","1","1",""
"811664572","81166457200013","7501","Paris","2015B11223","2","","Initial","2015-05-29 00:00:00.000","2015-05-29 00:00:00.000","Etablissement ouvert","PRI","","","23 rue d'Édimbourg","","","23 RUE D EDIMBOURG  ","EDIMBOURG$"," RUE","RUE","23","","1","75008","Paris","PARIS","75108","France","","","2","","","","","","non","non","","2015-05-21","Importation de matériel d'éclairage et revente de produits à destination de professionnels et des particuliers, activité de recherches et développement; installation et maintenance sur le matériel par recours à la sous traitance et toutes activités connexes ou similaires se rapportant directement ou indirectement à l'objet social","Création","","Exploitation directe","7501_S1_20170504_8_ets.csv","8027298","test_1_no_duplication","1","2.0","True","False","False","True","","False","True","True","1","1",""
"811664580","81166458000016","9301","Bobigny","2015B04223","1","","Initial","2016-11-09 00:00:00.000","2016-11-09 00:00:00.000","Etablissement ouvert","SIE","","","42B Avenue Ambroise Crozat","","","42B AVENUE AMBROISE CROZAT  ","AMBROISE$|CROZAT$"," AVENUE","AV","42","","1","93150","Le Blanc-Mesnil","BLANC MESNIL","93007","FRANCE","","","2","","","","","","","","","","","","","","9301_S1_20170504_8_ets.csv","8027299","test_1_no_duplication","1","2.0","False","False","False","True","","True","True","True","1","1",""
"811664580","81166458000016","9301","Bobigny","2015B04223","2","","Initial","2016-11-09 00:00:00.000","2016-11-09 00:00:00.000","Etablissement ouvert","PRI","","","42B Avenue Ambroise Crozat","","","42B AVENUE AMBROISE CROZAT  ","AMBROISE$|CROZAT$"," AVENUE","AV","42","","1","93150","Le Blanc-Mesnil","BLANC MESNIL","93007","FRANCE","","","2","","","","","","non","non","","2015-06-01","Vente en ambulant de vêtement pour homme, femme et enfants chaussures tissus des cadeaux articles des souvenirs, articles de décoration et de tous produits non réglementés import export de tous produits non réglementés","Création","","Exploitation directe","9301_S1_20170504_8_ets.csv","8027300","test_1_no_duplication","1","2.0","False","False","False","True","","False","True","True","1","1",""
"811664606","81166460600019","1203","Rodez","2015B00239","1","","Initial","2017-04-26 00:00:00.000","2017-04-26 00:00:00.000","Etablissement ouvert","SEP","","","","2 rue Séguy",""," 2 RUE SEGUY ","SEGUY$"," RUE","RUE","2","","1","12000","Rodez","RODEZ","12202","FRANCE","","","1","","","","","","non","non","","2015-07-01","Salon de coiffure","Achat"," - récédent propriétaire exploitan - LVERNHES  - Sylvi","Exploitation directe","1203_S1_20170504_8_ets.csv","8027301","test_1_no_duplication","1","1.0","True","False","False","True","","True","True","True","1","1",""
