"siren","code_greffe","nom_greffe","numero_gestion","id_etablissement","status","origin","file_timestamp","date_greffe","libelle_evt","type","siege_pm","rcs_registre","adresse_ligne1","adresse_ligne2","adresse_ligne3","code_postal","ville","code_commune","pays","domiciliataire_nom","domiciliataire_siren","domiciliataire_greffe","domiciliataire_complement","siege_domicile_representant","nom_commercial","enseigne","activite_ambulante","activite_saisonniere","activite_non_sedentaire","date_debut_activite","activite","origine_fonds","origine_fonds_info","type_exploitation","csv_source"
"502628225","4502","Orléans","2008A40049","1","","Initial","2008-02-21 00:00:00.000","2008-02-21 00:00:00.000","Etablissement ouvert","PRI","","","Sans Domicile Fixe","","","45230","Aillant sur Milleron","45002","France","","","","","","","","non","non","non","2008-01-28","Forain - Jeux et amusements publics loterie jeu d'adresse manège snacks sucrés salés boissons non alcoolisés confiserie crêpes gaufres fêtes foraines foires et marchés peluches accessoires de mode bijoux fantaisies confection bonneterie articles de Paris linge de maison ameublement meubles maroquinerie articles de décoration porte à porte déballages isolés","Création","","Exploitation directe","4502_S1_20170504_8_ets.csv"
"842761801","7501","Paris","2018D05880","2","","EVT","2018-10-04 00:00:00.000","2018-10-05 21:18:40.000","Modifications relatives à un établissement","PRI","France","Paris","26 rue des Lombards","","","75004","Paris","75104","France","","","","","","","","Non","Non","Non","24/09/2018","L'acquisition, l'administration et l'exploitation par bail, location ou autrement de tous les immeubles bâtis ou non bâtis, dont la société pourrait devenir propriétaire par voie d'acquisition, d'apport, d'échange ou autrement.","Création","","Exploitation directe","7501_321_20181005_211840_9_ets_nouveau_modifie_EVT.csv"
"420557381","1402","Caen","2000D50470","1","","Initial","2011-09-13 00:00:00.000","2011-09-13 00:00:00.000","Etablissement ouvert","SEP","","","","Ld Aisy","","14420","Soumont-Saint-Quentin","","FRANCE","","","","","","","","non","non","non","1998-10-01","Propriété administration par dation à bail de ts immeubles à usage agricole","Divers"," -  - ","Exploitation directe","1402_S1_20170504_8_ets.csv"
"810056945","1303","Marseille","2016B01547","1","","Initial","2016-04-18 00:00:00.000","2016-04-18 00:00:00.000","Etablissement ouvert","SIE","","","24 Avenue du Prado","","","13006","Marseille","13206","FRANCE","PRADO AFFAIRES","804159622","Marseille"," 24 AV du Prado  13006 MARSEILLE","","","","","","","","","","","","1303_S1_20170504_8_ets.csv"
"831474465","7501","Paris","2017B19201","1","","EVT","2017-08-21 00:00:00.000","2017-08-21 19:34:38.000","Modifications relatives à un établissement","SIE","","","44B quai de Jemmapes","","","75010","Paris","75110","France","","","","","","","","","","","","Le conseil, la fourniture de toutes prestations de services, la représentation de sociétés et la prise de participation dans toutes sociétés, notamment liées de quelque manière que ce soit aux secteurs des arts, des média et loisirs, l'édition, la production et la commercialisation  de dessins animés de toutes natures et sur tous supports de diffusion, notamment la télévision, la production de films cinématographiques de court et long métrage, de programmes audiovisuels et d'œuvres multimédia (ou de vidéogrammes), l'importation et l'exportation de films, la distribution de films, la production de tous services ou produits destinés à la jeunesse.","","","Divers","7501_27_20170821_193438_9_ets_nouveau_modifie_EVT.csv"
"817659501","7901","Niort","2016B00055","2","","Initial","2016-02-04 00:00:00.000","2016-02-04 00:00:00.000","Etablissement ouvert","PRI","","","2 Place des Anciens Combattants","","","79300","Bressuire","79049","FRANCE","","","","","","","NEW VAP","non","non","non","2016-02-02","Vente de cigarettes électroniques et produits dérivés","Création","","Exploitation directe","7901_S1_20170504_8_ets.csv"
"500537808","3102","Toulouse","2007D01515","2","IGNORE","Initial","2007-10-16 00:00:00.000","2007-10-16 00:00:00.000","Etablissement ouvert","PRI","","","","387 Chemin de Saint-Papoul","","31450","Odars","31402","France","","","","","","","","non","non","non","2007-10-16","Propriété, gestion, administration de tous biens et droits immobiliers à usage professionnel, commercial ou d'habitation -","Création","","Exploitation directe","3102_S1_20170504_8_ets.csv"
"383313160","2104","Dijon","1991D00313","1","","Initial","2013-05-14 00:00:00.000","2013-05-14 00:00:00.000","Etablissement ouvert","SEP","","","","rue du Pont","Gissey sous Flavigny","21150","Venarey-les-Laumes","21299","FRANCE","","","","","","","","non","non","non","1991-05-01","Exploitation et gestion de biens agricoles","Création","","Exploitation directe","2104_S1_20170504_8_ets.csv"
"839841392","9301","Bobigny","2018B05040","2","","NEW","2018-05-29 05:38:23.000","2018-05-28 00:00:00.000","Etablissement ouvert","PRI","","","22 Rue DE PARIS","","","93380","Pierrefitte-sur-Seine","93059","FRANCE","","","","","","A.T.A DECORS","","non","non","non","2018-04-12","TOUS TRAVAUX DE BÂTIMENT, PEINTURE, MAÇONNERIE, ELECTRICITÉ, ....","Création","","Exploitation directe","9301_636_20180529_053823_8_ets.csv"
"837493253","9301","Bobigny","2018B01554","2","","NEW","2018-02-17 05:52:52.000","2018-02-14 00:00:00.000","Etablissement ouvert","PRI","","","13-15 Avenue Marcel Dassault","","","93370","Montfermeil","93047","FRANCE","","","","","","","","non","non","non","2018-01-01","Couverture","Création","","Exploitation directe","9301_435_20180217_055252_8_ets.csv"
"834258741","7802","Pontoise","2017B05668","1","","NEW","2018-01-18 05:51:06.000","2017-12-29 00:00:00.000","Etablissement ouvert","SIE","","","12 Rue Victor Hugo","","","95200","Sarcelles","95585","FRANCE","","","","","","","","","","","","","","","","7802_345_20180118_055106_8_ets.csv"
"838941730","3302","Bordeaux","2018D00787","3","","EVT","2019-11-21 00:00:00.000","2019-11-22 09:16:34.000","Modifications relatives au dossier","SEP","","","","4 Allée du Petit Moutchic","","33680","Lacanau","33214","FRANCE","","","","","","","","","","","","","","","","3302_1472_20191122_091634_9_ets_nouveau_modifie_EVT.csv"
"511779662","5602","Vannes","2010B00790","1","","Initial","2016-03-08 00:00:00.000","2016-03-08 00:00:00.000","Etablissement ouvert","SEP","","","","4 chemin du Lodo","","56610","Arradon","56003","FRANCE","","","","Chez le gérant","","","","non","non","non","2010-10-14","La gestion et le conseil aux entreprises qu'elles soient publiques ou privées ainsi qu'aux personnes physiques tant en France qu'à l'étranger.","Divers","ransfert de siège social et d'établissement principal de PARIS 75005 - 8 rue Guy de la Brosse à ARRADON 56610 - 41 rue Saint Martin à compter du 14/10/2010  -  - ","Exploitation directe","5602_S1_20170504_8_ets.csv"
"831560867","3102","Toulouse","2017D01474","1","","NEW","2017-08-25 11:40:30.000","2017-08-22 00:00:00.000","Etablissement ouvert","SIE","","","","112 Avenue Raymond Naves","","31500","Toulouse","31555","France","","","","","","","","","","","","","","","","3102_75_20170825_114030_8_ets.csv"
"839657970","3501","Rennes","2018A00675","2","","NEW","2019-08-10 09:10:47.000","2018-05-18 00:00:00.000","Etablissement ouvert","PRI","","","13 Boulevard d'Anjou","","","35000","Rennes","35238","FRANCE","","","","","","","","non","non","non","2018-06-01","Achat et vente véhicules d'occasion","Création","","Exploitation directe","3501_1183_20190810_091047_8_ets.csv"
"800503237","7202","Le Mans","2014D00087","1","","Initial","2014-02-25 00:00:00.000","2014-02-25 00:00:00.000","Etablissement ouvert","SEP","","","","Grand Champ","","72130","Gesnes-le-Gandelin","72141","FRANCE","","","","","","","","non","non","non","2014-02-01","Culture","Création","","Exploitation directe","7202_S1_20170504_8_ets.csv"
"527917744","5910","Lille Métropole","2010B02224","1","","Initial","2017-05-04 00:00:00.000","2017-05-04 00:00:00.000","Etablissement ouvert","SEP","","","3 rue du Docteur Huart","","","59260","Hellemmes Lille","59350","France","","","","","","DU GRENIER A LA CAVE","","non","non","non","2010-07-01","Maçonnerie charpente menuiserie plâtrerie couverture revêtement sol et mur débarras aménagement.","Création","","Exploitation directe","5910_S1_20170504_8_ets.csv"
"838436525","7803","Versailles","2018B01707","2","","NEW","2018-03-27 06:31:56.000","2018-03-26 00:00:00.000","Etablissement ouvert","PRI","","","131 Boulevard Carnot","","","78110","Le Vésinet","78650","FRANCE","","","","","","","","non","non","non","2018-03-01","Toutes prestations, services, études, conseils en matière d'aménagement paysager, plantation, soins, entretien des espaces verts, architecture paysagère, systèmes d'arrosage automatique","Création","","Exploitation directe","7803_453_20180327_063156_8_ets.csv"
"451138259","5501","Bar le Duc","2003D40113","2","","Initial","2016-10-10 00:00:00.000","2016-10-10 00:00:00.000","Etablissement ouvert","PRI","","","","9 Rue DE MOULAINVILLE","","55400","Châtillon-sous-les-Côtes","55105","France","","","","","","","","non","non","non","2004-03-22","L'acquisition, la propriété de toutes valeurs mobilières, la gestion, l'administration, l'exploitation et la mise en valeur de ces biens. L'acquisition par voie d'achat ou d'apport, la propriété, la mise en valeur, la transformation, l'aménagement, l'administration et la location de tous biens et droits immobiliers, de tous biens et droits pouvant constituer l'accessoire, l'annexe ou le complément des biens et droits immobiliers en question...","Création","","Exploitation directe","5501_S1_20170504_8_ets.csv"
"301160750","2903","Quimper","2005B00475","5","","Initial","2016-09-05 00:00:00.000","2016-09-05 00:00:00.000","Etablissement ouvert","SEC","France","Nanterre","","24 GRAND RUE","","29150","Châteaulin","29026","FRANCE","","","","","","","CLINIQUE KERFRIDEN","non","non","non","2007-12-30","exploitation de maisons destinées à permettre l'observation et le traitement de maladies mentales et du système nerveux","Transmission universelle du patrimoine à l'associé unique","cquis par transmission universelle du patrimoin - récédent propriétair - LINIQUE KERFRIDE","Exploitation directe","2903_S1_20170504_8_ets.csv"
"300990686","1303","Marseille","2001B00986","10","","Initial","2002-08-28 00:00:00.000","2002-08-28 00:00:00.000","Etablissement ouvert","SEC","France","Nîmes","CENTRE  COMMERCIAL"," 110 AVENUE DE SAINT ANTOINE","GRAND LITTORAL","13015","Marseille","13215","FRANCE","","","","","","","","non","non","non","2000-12-29","Négoce au détail d articles de maroquinerie et accessoires","Apport"," - récédent exploitan -  P ","Exploitation directe","1303_S1_20170504_8_ets.csv"
"833603905","5402","Nancy","2017D00627","1","","NEW","2017-12-19 10:05:04.000","2017-12-07 00:00:00.000","Etablissement ouvert","SEP","","","","16 rue de la Croix Gagnée","","54000","Nancy","54395","FRANCE","","","","","","","","non","non","non","2017-11-24","La gestion de son propre patrimoine exclusivement constitué: de participations dans la société FILEC (505 680 413 RCS EPINAL) dont les actions ont été apportées à la constitution et de participations dans une ou plusieurs société du même groupe que la société FILEC et ayant une activité soit similaire, soit connexe et complémentaire..","Création","","Exploitation directe","5402_161_20171219_100504_8_ets.csv"
"334587177","8302","Draguignan","1996A00053","1","","Initial","2014-09-10 00:00:00.000","2014-09-10 00:00:00.000","Etablissement ouvert","PRI","","","","Gasquette","","83340","Le Thoronet","83136","FRANCE","","","","","","AMERICAN CARS DREAM","AMERICAN CARS DREAM","non","non","non","1996-03-26","Réparation et entretien de tous véhicules dépannage vente de pièces détachées- Achat revente de véhicules neufs et d'occasion","Création","","Exploitation personnelle","8302_S1_20170504_8_ets.csv"
"848704300","2702","Evreux","2019D00115","2","","NEW","2019-03-06 09:19:26.000","2019-03-04 00:00:00.000","Etablissement ouvert","PRI","","","20 Rue Reine des Vallées","","","27930","Angerville-la-Campagne","27017","FRANCE","","","","","","","","non","non","non","2019-02-22","La propriété, la gestion, l'achat, vente et location immobilière.","Création","","","2702_906_20190306_091926_8_ets.csv"
"802321299","6001","Beauvais","2015B00202","2","","Initial","2015-04-15 00:00:00.000","2015-04-15 00:00:00.000","Etablissement ouvert","SEP","","","355 rue d'en Haut","","","60250","Ansacq","60016","France","","","","","","M.I.D.A.","","non","non","non","2014-05-02","Achats, ventes, locations immobilières, gestion, conseils entreprise.","Transfert"," -  - ","Exploitation directe","6001_S1_20170504_8_ets.csv"
"538440520","1303","Marseille","2011B04227","1","IGNORE","Partiel","2019-05-06 00:00:00.000","2019-02-28 00:00:00.000","Etablissement ouvert","SIE","","","21 Avenue du Dr Heckel","","","13011","Marseille","13211","FRANCE","","","","","","","","","","","","","","","","1303_S3_20190506_8_ets.csv"
"432455566","3402","Béziers","2000D01086","1","","Initial","2015-07-08 00:00:00.000","2015-07-08 00:00:00.000","Etablissement ouvert","SEP","","","","DOMAINE DE MONTPEYROUX","BEZIERS","34500","BEZIERS","34032","FRANCE","","","","","","","","non","non","non","2000-08-07","L ACQUISITION, L ADMINISTRATION ET LA GESTION,PAR BAIL OU AUTREMENT DE TOUS BIENS ET DROITS IMMOBILIERS.","Création","","Exploitation directe","3402_S1_20170504_8_ets.csv"
"491970067","7501","Paris","2006B18040","1","","Initial","2015-01-15 00:00:00.000","2015-01-15 00:00:00.000","Etablissement ouvert","SIE","","","10 rue de la Paix","","","75002","Paris","75102","France","CENTRE D'AFFAIRES RUE DE LA PAIX","332481688","","","","","","non","non","non","2006-09-18","Activité de traiteur, organisation de tous types de réceptions et évènements. Achat et revente de tous produits alimentaires ou manufacturés non réglementés en relation directe ou indirecte avec l'activité principale.","Création","","Exploitation directe","7501_S1_20170504_8_ets.csv"
"411194749","5910","Lille Métropole","1997B20223","0","","Initial","2010-09-10 00:00:00.000","2010-09-10 00:00:00.000","Etablissement ouvert","SIE","","","6 avenue Barrois","","","59170","Croix","59163","France","","","","","","","","non","non","non","","L'activité exercée dans cet établissement est identique aux principales activités de l'entreprise","","","Divers","5910_S1_20170504_8_ets.csv"
"800134272","7501","Paris","2014B02381","1","","Initial","2014-02-03 00:00:00.000","2014-02-03 00:00:00.000","Etablissement ouvert","SIE","","","11 rue Théodore De Banville","","","75017","Paris","75117","France","","","","","","","","non","non","non","2014-01-24","Production de films, de fictions, de documentaires, de films d'animation, publicitaires et institutionnels à destination de la télévision et du cinéma, internet et tous types de support.","Création","","Exploitation directe","7501_S1_20170504_8_ets.csv"
"791108608","8701","Limoges","2013B00099","1","","Initial","2017-03-16 00:00:00.000","2017-03-16 00:00:00.000","Etablissement ouvert","SEP","","","","41 rue François Chenieux","","87000","Limoges","87085","FRANCE","","","","","","ECLOPE","","non","non","non","2012-11-01","Vente de cigarettes cigares pipes électroniques","Apport"," - récédent propriétair - HACORNAC  - Vincen","Exploitation directe","8701_S1_20170504_8_ets.csv"
"441363140","8903","Sens","2004B50068","0","","Initial","2017-02-20 00:00:00.000","2017-02-20 00:00:00.000","Etablissement ouvert","SIE","","","8 Chemin du Grand Vau"," Beaujard","","89500","Villeneuve-sur-Yonne","89464","FRANCE","","","","","","","","","","","","","","","","8903_S1_20170504_8_ets.csv"
"423034156","8101","Albi","1999B00108","1","","Initial","2002-01-07 00:00:00.000","2002-01-07 00:00:00.000","Etablissement ouvert","SEP","","","","7 RUE SAINT MICHEL","","81170","CORDES-SUR-CIEL","","FRANCE","","","","","","","L'EL DEL PAIS","non","non","non","1999-06-01","EN FRANCE ET DANS TOUS PAYS : CREATION ET EXPLOITATION D'UN FONDS DE COMMERCE DE VENTE DE PRODUITS DE BOUCHE ET DERIVES, VINS ET ALCOOLS DIVERS, A CONSOMMER SUR PLACE OU A EMPORTER, ET DE PRODUITS D'ART CULINAIRES ET DE DECORATION. COMPLEMENTAIREMENT, REPRODUCTION D'ENREGISTREMENTS INFORMA- TIQUES, CONCEPTION ET PRODUCTION D'IMAGES PAR INFORMATIQUE ET LEUR COMMER(- CIALISATION, EXPLOITATION DE SITES INTERNET ET CONSEIL EN ENTREPRISES ET EN COMMERCIALISATION, REALISATION DE DOCUMENTS DIVERS","Création","","Exploitation directe","8101_S1_20170504_8_ets.csv"
"844846642","7801","Evry","2018B05240","2","","NEW","2019-01-03 08:49:19.000","2018-12-28 00:00:00.000","Etablissement ouvert","PRI","","","5 Rue Maurice Ravel","","","91560","Crosne","91191","FRANCE","","","","","","","","non","non","non","2018-12-26","L'activité de bureaux d'étude pour la mise au point de projets, méthodes, réalisations, préfabrications et fabrication dans l'industrie du bâtiment, des travaux publics, parcs de loisirs.","Création","","Exploitation directe","7801_891_20190103_084919_8_ets.csv"
"851823682","2402","Périgueux","2019B00299","1","","NEW","2019-06-25 09:23:01.000","2019-06-24 00:00:00.000","Etablissement ouvert","SEP","","","","280 chemin de la Chênaie","la Trucherie","24380","Eglise neuve-de-Vergt","24160","FRANCE","","","","","","","","non","non","non","2019-09-01","Loueur en meublé non professionnel : la location de meublés destinés à un usage touristique","Création","","Exploitation directe","2402_550_20190625_092301_8_ets.csv"
"411257611","1303","Marseille","1997D00125","0","","Initial","2017-05-04 00:00:00.000","2017-05-04 00:00:00.000","Etablissement ouvert","SIE","",""," Avenue JEAN COMPADIEU","","BOIS LEMAITRE BAT C","13012","Marseille","13212","FRANCE","","","","","","","","","","","","","","","","1303_S1_20170504_8_ets.csv"
"838600971","1301","Aix-en-Provence","2018B00832","1","","NEW","2018-04-28 06:04:57.000","2018-04-10 00:00:00.000","Etablissement ouvert","SEP","","","","22 rue des Etuves","","13100","Aix-en-Provence","13001","FRANCE","","","","","","KATEIS CONSULTING","","non","non","non","2018-03-01","Intégration de logiciel de gestion, conseil, formation","Création","","Exploitation directe","1301_259_20180428_060457_8_ets.csv"
"490153764","9301","Bobigny","2006B02942","2","","Initial","2009-07-24 00:00:00.000","2009-07-24 00:00:00.000","Etablissement ouvert","PRI","","","140/142 Avenue JEAN JAURES","","","93500","Pantin","93055","FRANCE","","","","","","","","non","non","non","2006-05-15","Déménagement, transport de marchandises de moins de 3,5 tonnes et location de véhicule avec chauffeur.","Création","","Exploitation directe","9301_S1_20170504_8_ets.csv"
"842995714","1303","Marseille","2018B04388","1","","NEW","2018-12-15 08:47:17.000","2018-10-12 00:00:00.000","Etablissement ouvert","SIE","","","133 Boulevard Voltaire","","","13821","Penne-sur-Huveaune","13070","FRANCE","","","","","","","","","","","","","","","","1303_864_20181215_084717_8_ets.csv"
"558707535","5906","Valenciennes","1955A00753","1","","Initial","2017-05-04 00:00:00.000","2017-05-04 00:00:00.000","Etablissement ouvert","PRI","","","31 rue des Récollets","","","59300","Valenciennes","59606","France","","","","","","","","non","non","non","1955-12-22","Sédentaire et ambulant en bouc herie, charcuterie, abatteur","Création","","Exploitation directe","5906_S1_20170504_8_ets.csv"
"810968263","7803","Versailles","2015D00513","2","","Initial","2015-04-23 00:00:00.000","2015-04-23 00:00:00.000","Etablissement ouvert","PRI","","","2 Rue Georges Méliès"," bâtiment A","","78390","Bois d'Arcy","78073","FRANCE","","","","","","","","non","non","non","2015-04-02","l'acquisition, l'administration, la gestion et la location d'immeubles","Création","","Exploitation directe","7803_S1_20170504_8_ets.csv"
"752962811","5902","Dunkerque","2012B00364","1","","Initial","2017-05-03 00:00:00.000","2017-05-03 00:00:00.000","Etablissement ouvert","SIE","","","","2-4 Avenue PASTEUR","","59820","Gravelines","59273","France","","","","","","","","","","","","","","","","5902_S1_20170504_8_ets.csv"
"833636970","5952","Douai","2017B00724","1","","NEW","2018-01-03 08:51:50.000","2017-12-27 00:00:00.000","Etablissement ouvert","SEP","","","","314 route d'Arras","Résidence Astor Appt 12","59554","Raillencourt Saint-Olle","59488","FRANCE","","","","","","SARL NORD ACTION NEGOCE","","non","non","non","2017-11-13","Vente fabrication et réparation de palettes de bois","Création","","Exploitation directe","5952_159_20180103_085150_8_ets.csv"
"454028234","6601","Perpignan","2004B00726","1","","Initial","2016-05-26 00:00:00.000","2016-05-26 00:00:00.000","Etablissement ouvert","SIE","","","","1 Rue Rec d'En Bau Bas","","66270","Le Soler","66195","France","","","","","","","","","","","","","","","","6601_S1_20170504_8_ets.csv"
"833070303","1708","Saintes","2017A00610","2","","NEW","2017-11-10 05:59:05.000","2017-11-08 00:00:00.000","Etablissement ouvert","PRI","","","14 Place du Château","","","17500","Jonzac","17197","FRANCE","","","","","","O NATURELLES","","non","non","non","2017-12-05","Vente de savons, commercialisation de produits de bien être (huiles végétales, essentielles, ....)","Création","","Exploitation directe","1708_250_20171110_055905_8_ets.csv"
"338102544","3102","Toulouse","1986D00214","1","","Initial","1800-01-01 00:00:00.000","1800-01-01 00:00:00.000","Etablissement ouvert","SIE","","","","Lieu-dit TISSIE CHEMIN DE DUCROS","","31330","Merville","31341","France","","","","","","","","","","","","","","","","3102_S1_20170504_8_ets.csv"
"822998027","7803","Versailles","2016B04678","2","","Initial","2016-10-12 00:00:00.000","2016-10-12 00:00:00.000","Etablissement ouvert","PRI","","","8 Rue Jean Moulin","","","78280","Guyancourt","78297","FRANCE","","","","","","","","non","non","non","2016-11-01","Exploitation de tous fonds de commerce de garages automobiles et motocycles réparation entretien mécanique carrosserie tolerie peinture automobile et motocycles achat et vente de véhicules automobiles et motocycles pièces détachées huiles carburants","Création","","Exploitation directe","7803_S1_20170504_8_ets.csv"
"834467599","6303","Clermont-Ferrand","2018B00063","1","","NEW","2018-04-12 06:09:48.000","2018-01-11 00:00:00.000","Etablissement ouvert","SEP","","","","ZA Pra de Serre","","63960","Veyre-Monton","63455","FRANCE","","","","","","DISTRICLOS AUVERGNE","","non","non","non","2018-01-01","Commerce de gros et de détail de clôtures, grillages, poteries, engrais et tous produits horticoles ainsi que la pose accessoire de clôtures et grillages","Création","","Exploitation directe","6303_244_20180412_060948_8_ets.csv"
"405166307","3302","Bordeaux","1996B01085","10","","Initial","2015-01-16 00:00:00.000","2015-01-16 00:00:00.000","Etablissement ouvert","PRI","","","19 Allée DE BERTILLE","","","33370","Bonnetan","33061","FRANCE","","","","","","","","non","non","non","1996-04-01","Maitrise d'oeuvre, entreprise generale du batiment, achat d'immeubles, vente location, toutes operations industrielles, commerciales et financieres, mobilieres ou immobilieres pouvant se rattacher directement ou indirectement a l'objet social et a tous objets similaires ou connexes","Création","","Exploitation directe","3302_S1_20170504_8_ets.csv"
"394672935","605","Nice","1994B00419","0","","Initial","2014-07-02 00:00:00.000","2014-07-02 00:00:00.000","Etablissement ouvert","SIE","","","3 Impasse du Stade"," , l'Atlandide - Bât B","","06320","Cap d'Ail","06032","FRANCE","","","","","","","","","","","","","","","","0605_S1_20170504_8_ets.csv"
"850815432","9201","Nanterre","2019B04815","2","","NEW","2019-05-22 10:53:24.000","2019-05-17 00:00:00.000","Etablissement ouvert","PRI","","","9 Rue Bourgeoise","","","92800","Puteaux","92062","FRANCE","","","","","","","","non","non","non","2019-05-01","Le conseil en communication et marketing au moyen de tous supports notamment numériques; la production et réalisation de prestations audiovisuelles; l'organisation de tout évènement public ou privé.","Création","","Exploitation directe","9201_1580_20190522_105324_8_ets.csv"
"539454009","7501","Paris","2012B02456","4","","EVT","2017-12-20 00:00:00.000","2017-12-20 21:03:25.000","Modifications relatives à un établissement","PRI","France","Paris","8 rue de la Procession","","","75015","Paris","75115","France","","","","","","","","Non","Non","Non","01/07/2011","Agent commercial, conseil en immobilier et habitat","Création","","Exploitation directe","7501_114_20171220_210325_9_ets_nouveau_modifie_EVT.csv"
"799401732","7501","Paris","2013B25212","2","","Initial","2013-12-31 00:00:00.000","2013-12-31 00:00:00.000","Etablissement ouvert","PRI","","","15 rue Saint-Gilles","","","75003","Paris","75103","France","","","","","","","","non","non","non","2013-12-12","Restauration, Thailandaise, Vietnamienne, plats à emporter.","Création","","Exploitation directe","7501_S1_20170504_8_ets.csv"
"390063014","1601","Angoulème","2008D00243","1","","Initial","2016-01-04 00:00:00.000","2016-01-04 00:00:00.000","Etablissement ouvert","SEP","","","","36 avenue Paul Ricard","","16170","Rouillac","16286","FRANCE","","","","","","","","non","non","non","1992-07-01","Pharmacie","Apport"," -  - ","Exploitation directe","1601_S1_20170504_8_ets.csv"
"423301555","4901","Angers","1999B00424","1","","Initial","2015-07-27 00:00:00.000","2015-07-27 00:00:00.000","Etablissement ouvert","SEP","","","","7 rue des Portières","","49124","Saint-Barthélemy-d'Anjou","49267","FRANCE","","","","","","","","non","non","non","1999-06-10","Participation dans toutes opérations se rattachant aux travaux de menuiserie ébénisterie et charpentes","Création","","Exploitation directe","4901_S1_20170504_8_ets.csv"
"349591826","2202","Saint-Brieuc","2008A50093","2","","Initial","2009-04-02 00:00:00.000","2009-04-02 00:00:00.000","Etablissement ouvert","PRI","","","","Zone Artisanale Pén Ar Guer","BP 3","22710","Penvénan","22166","FRANCE","","","","","","","","non","non","non","2008-04-15","Manège forain","Création","","Exploitation personnelle","2202_S1_20170504_8_ets.csv"
"443991765","1304","Salon-de-Provence","2002D00461","0","","Initial","2002-11-06 00:00:00.000","2002-11-06 00:00:00.000","Etablissement ouvert","SIE","","","","344 BD. RHIN ET DANUBE","","13127","VITROLLES","13117","FRANCE","","","","","","","","","","","","","","","","1304_S1_20170504_8_ets.csv"
"323210914","9201","Nanterre","1981D00437","10","","Initial","2014-09-25 00:00:00.000","2014-09-25 00:00:00.000","Etablissement ouvert","PRI","","","010 Rue DE FLEURY","","","92140","Clamart","92023","FRANCE","","","","","","","","non","non","non","","L'acquisition de tous biens et droits immobiliers et notamment de l'immeuble sis à Massy (91) 16 route de Palaiseau ainsi que la gestion non commerciale desdits biens et droits immobiliers, notamment par la concession de baux à Contruction","Divers"," -  - ","","9201_S1_20170504_8_ets.csv"
"529616302","7501","Paris","2011B00859","3","","EVT","2019-07-25 00:00:00.000","2019-07-26 20:47:04.000","Etablissement supprimé","PRI","France","Paris","53 rue François 1er","","","75008","Paris","75108","France","","","","","","","","Non","Non","Non","03/12/2010","Holding","Création","","Exploitation directe","7501_530_20190726_204704_10_ets_supprime_EVT.csv"
"389121187","7301","Chambery","1992B50357","20","","Initial","2014-05-22 00:00:00.000","2014-05-22 00:00:00.000","Etablissement ouvert","SEC","","","700 Cours Aristide Briand","","","73500","Modane","73157","FRANCE","","","","","","","","non","non","non","2003-01-01","Marbrerie funéraire - travail marbre granit et matières minérale et produits reconstitués pompes funèbres composition florale et produits funéraires constructions caveaux tombes décoration chambre funéraire négoce meubles de bains et accessoires","Divers"," -  - ","","7301_S1_20170504_8_ets.csv"
"349604009","2602","Romans","1989D00045","3","","Initial","2013-12-02 00:00:00.000","2013-12-02 00:00:00.000","Etablissement ouvert","SIE","","","Lieudit les Pautus - RN 7","55 Passage Marc Seguin","","26600","Pont-de-l'Isère","26250","France","","","","","","","","","","","","","","","","2602_S1_20170504_8_ets.csv"
"444596605","4601","Cahors","2002B00260","0","","Initial","2009-07-09 00:00:00.000","2009-07-09 00:00:00.000","Etablissement ouvert","SIE","","","","Valeille","","46100","Fons","","FRANCE","","","","","","","","","","","","","","","","4601_S1_20170504_8_ets.csv"
"429352222","1407","Lisieux","2019D00138","2","","NEW","2019-05-03 09:24:24.000","2019-04-16 00:00:00.000","Etablissement ouvert","SEP","","","","la Bruyère","","14950","Saint-Pierre-Azif","14645","FRANCE","","","","","","","","non","non","non","2019-01-25","La propriété, la gestion et plus généralement l'exploitation par bail, location ou autrement d'un immeuble.","Création","","Exploitation directe","1407_495_20190503_092424_8_ets.csv"
"301996955","7001","Vesoul","1974A00144","1","","Initial","1974-12-16 00:00:00.000","1974-12-16 00:00:00.000","Etablissement ouvert","PRI","","","","","VALAY","70140","PESMES","","FRANCE","","","","","","","","non","non","non","1974-10-17","DEBARDAGE FORESTIER","Création","","Exploitation personnelle","7001_S1_20170504_8_ets.csv"
"503783904","9001","Belfort","2008D00034","1","","Initial","2017-01-27 00:00:00.000","2017-01-27 00:00:00.000","Etablissement ouvert","PRI","","","","5bis rue de la Baume","","90400","Danjoutin","","FRANCE","","","","","","","","non","non","non","2008-04-07","Acquisition d'un immeuble, administration, exploitation et location dudit immeuble","Création","","Exploitation directe","9001_S1_20170504_8_ets.csv"
"789782349","1303","Marseille","2012B04100","2","","Initial","2013-02-11 00:00:00.000","2013-02-11 00:00:00.000","Etablissement ouvert","PRI","","","47 Cours Julien","","","13006","Marseille","13206","FRANCE","","","","","","","LE SURCOUF","non","non","non","2013-02-01","Bar, débit de boissons, restaurant","Achat"," - récédent exploitan - S","Exploitation directe","1303_S1_20170504_8_ets.csv"
"452962103","8201","Montauban","2004D00089","1","","Initial","2014-05-13 00:00:00.000","2014-05-13 00:00:00.000","Etablissement ouvert","PRI","","","","lieu dit Toquelaze","","82130","Lafrançaise","82087","FRANCE","","","","","","","","non","non","non","2004-03-01","Locations immobilières","Création","","Exploitation directe","8201_S1_20170504_8_ets.csv"
